부산광역시 부산진구 부암동,736,736,0,서면동일파크스위트1차,79.7099,202203,31,"48,400",15,2014,동평로150번길 14,,중개거래,부산 동래구
부산광역시 부산진구 부암동,746,746,0,서면동일파크스위트3차,67.882,202203,15,"44,100",1,2017,동평로 162,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,746,746,0,서면동일파크스위트3차,79.9368,202203,16,"54,000",23,2017,동평로 162,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,746,746,0,서면동일파크스위트3차,84.9789,202203,22,"59,500",17,2017,동평로 162,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,Aug-80,80,8,성암,48.86,202203,3,"29,000",5,1976,시민공원로19번길 38,,직거래,-
부산광역시 부산진구 부암동,720,720,0,쌍용스윗닷홈,116.846,202203,5,"39,800",5,2004,백양산로 70,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,720,720,0,쌍용스윗닷홈,94.412,202203,21,"39,100",14,2004,백양산로 70,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,720,720,0,쌍용스윗닷홈,116.846,202203,29,"46,000",12,2004,백양산로 70,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,Mar-63,63,3,쌍용스윗닷홈스카이,107.63,202203,15,"58,500",3,2007,시민공원로 11,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,Mar-63,63,3,쌍용스윗닷홈스카이,84.9,202203,17,"54,500",31,2007,시민공원로 11,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,Mar-63,63,3,쌍용스윗닷홈스카이,84.98,202203,25,"51,000",30,2007,시민공원로 11,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,Mar-63,63,3,쌍용스윗닷홈스카이,84.9,202203,29,"48,300",14,2007,시민공원로 11,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,669-18,669,18,야긴다하임,49.59,202203,14,"19,000",2,2017,신천대로220번길 77-10,,직거래,-
부산광역시 부산진구 부암동,669-18,669,18,야긴다하임,49.59,202203,29,"19,000",2,2017,신천대로220번길 77-10,,직거래,-
부산광역시 부산진구 부암동,09-03,9,3,일동미라주,109.4731,202203,17,"60,000",25,2007,동평로 218,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,Jun-55,55,6,일성인포,76.2,202203,2,"25,400",20,1997,신천대로 252,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,Mar-48,48,3,타워베르빌,84.95,202203,14,"31,000",19,2005,시민공원로19번길 65,,직거래,-
부산광역시 부산진구 부암동,Mar-48,48,3,타워베르빌,95.19,202203,19,"39,300",29,2005,시민공원로19번길 65,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,500,500,0,화승,59.8,202203,30,"30,200",6,1997,당감로 79,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,500,500,0,화승,84.76,202203,30,"39,800",13,1997,당감로 79,,중개거래,부산 부산진구
부산광역시 부산진구 부암동,500,500,0,화승,134.67,202203,30,"56,000",4,1997,당감로 79,,중개거래,부산 부산진구
부산광역시 부산진구 부전동,450,450,0,네오스포,84.645,202203,4,"27,500",5,1999,신천대로 122,,중개거래,부산 부산진구
부산광역시 부산진구 부전동,450,450,0,네오스포,84.645,202203,28,"27,800",8,1999,신천대로 122,,중개거래,부산 부산진구
부산광역시 부산진구 부전동,415-1,415,1,대동레미안더오션,77.51,202203,24,"40,400",12,2017,부전로111번길 15,,직거래,-
부산광역시 부산진구 부전동,417-6,417,6,대동레미안더오션2,42.76,202203,7,"24,000",11,2017,가야대로755번길 26,,직거래,-
부산광역시 부산진구 부전동,417-6,417,6,대동레미안더오션2,31.11,202203,30,"17,200",10,2017,가야대로755번길 26,,직거래,-
부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,153.166,202203,2,"110,500",11,2011,중앙대로666번길 50,,중개거래,부산 부산진구
부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,121.21,202203,18,"90,000",42,2011,중앙대로666번길 50,,중개거래,부산 부산진구
부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,154.28,202203,26,"108,500",21,2011,중앙대로666번길 50,,중개거래,부산 부산진구
부산광역시 부산진구 부전동,410-5,410,5,부영,35.11,202203,23,"7,400",4,1976,가야대로755번길 55-4,,중개거래,부산 부산진구
부산광역시 부산진구 부전동,424-2,424,2,성원더프라임아파트,57.0109,202203,26,"25,000",12,2016,부전로95번길 33,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,388-2,388,2,굿모닝뷰,62.22,202203,21,"22,500",8,2016,거제대로60번길 24,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,388-2,388,2,굿모닝뷰,73.04,202203,21,"25,800",9,2016,거제대로60번길 24,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,406-4,406,4,백조,73.74,202203,5,"46,000",4,1983,동평로 409,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,07-12,7,12,샛별스위트,43.6282,202203,27,"19,300",3,2017,양연로6번길 12,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,141-10,141,10,수목하우스,49.29,202203,13,"20,700",12,2017,중앙대로980번길 41,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,272-2,272,2,수정캐슬,49.81,202203,8,"16,000",6,2014,중앙대로 962-2,,직거래,-
부산광역시 부산진구 양정동,109-9,109,9,양정센텀,129.45,202203,22,"38,000",6,2015,연수로 57,20220323,직거래,-
부산광역시 부산진구 양정동,397-1,397,1,양정역퀸즈팰리스,49.85,202203,7,"20,000",15,2017,거제대로48번길 20,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,271-9,271,9,양정퀸즈더블유에디션,49.5952,202203,19,"23,000",13,2019,연수로 37,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,270-3,270,3,엘리시아,84.93,202203,30,"23,900",8,2007,중앙대로 966,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,463-1,463,1,초원,49.53,202203,24,"14,300",5,1983,동평로 329-1,,중개거래,-
부산광역시 부산진구 양정동,458-5,458,5,현대1차,42.63,202203,4,"23,500",8,1997,동평로 352,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,458-5,458,5,현대1차,84.99,202203,19,"50,000",12,1997,동평로 352,20220418,중개거래,부산 부산진구
부산광역시 부산진구 양정동,458-5,458,5,현대1차,84.99,202203,19,"50,000",12,1997,동평로 352,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,458-5,458,5,현대1차,42.63,202203,26,"24,500",8,1997,동평로 352,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202203,5,"39,000",22,1998,거제대로 37,,중개거래,부산 부산진구
부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202203,23,"39,000",12,1998,거제대로 37,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,353-1,353,1,세동한신,84.98,202203,9,"38,500",19,1995,새싹로 183,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,353-1,353,1,세동한신,84.98,202203,10,"36,000",11,1995,새싹로 183,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,353-1,353,1,세동한신,84.98,202203,18,"37,500",13,1995,새싹로 183,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,353-1,353,1,세동한신,59.91,202203,29,"26,300",23,1995,새싹로 183,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,23-17,23,17,연지2청구,84.72,202203,2,"27,500",1,2002,동평로291번길 30-17,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,23-17,23,17,연지2청구,59.895,202203,27,"19,300",15,2002,동평로291번길 30-17,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,403,403,0,연지자이,84.8798,202203,5,"53,000",7,2007,동평로183번길 67,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,403,403,0,연지자이,59.9615,202203,14,"44,000",2,2007,동평로183번길 67,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,406,406,0,연지자이2차,59.9074,202203,29,"51,000",18,2011,초연로 11,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,01-06,1,6,유림노르웨이숲,73.5252,202203,26,"37,400",22,2006,성지로62번길 8,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,1,1,0,청구,59.82,202203,5,"24,000",1,2000,성지로62번길 10,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,1,1,0,청구,84.99,202203,18,"35,200",22,2000,성지로62번길 10,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,1,1,0,청구,59.82,202203,26,"27,000",18,2000,성지로62번길 10,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,322,322,0,한신타워,83.64,202203,14,"30,000",20,1994,성지로61번길 30,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,Jun-50,50,6,화인,39.34,202203,14,"16,800",3,1996,동평로291번길 30,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,Jun-50,50,6,화인,59.72,202203,18,"23,900",17,1996,동평로291번길 30,,중개거래,부산 부산진구
부산광역시 부산진구 연지동,Jun-50,50,6,화인,59.72,202203,26,"23,000",14,1996,동평로291번길 30,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,694-6,694,6,메리온시티,45.67,202203,30,"20,000",11,2016,서전로46번길 90,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,693-2,693,2,몽뜨레,23.75,202203,1,"9,100",12,2013,전포대로189번길 30,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,693-2,693,2,몽뜨레,23.75,202203,14,"7,700",3,2013,전포대로189번길 30,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,878-26,878,26,삼정코아,27.72,202203,4,"6,700",4,2004,동천로 134,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,878-26,878,26,삼정코아,26.61,202203,8,"6,500",10,2004,동천로 134,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,892-21,892,21,서면노르웨이아침,30.49,202203,17,"6,350",9,2004,동천로 10-1,,직거래,-
부산광역시 부산진구 전포동,892-21,892,21,서면노르웨이아침,30.49,202203,19,"5,500",6,2004,동천로 10-1,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,587,587,0,서면롯데캐슬스카이,72.2103,202203,15,"60,000",2,2004,전포대로275번길 20,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,587,587,0,서면롯데캐슬스카이,33.7495,202203,28,"15,400",8,2004,전포대로275번길 20,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,683-11,683,11,서면쌍용플래티넘,31.425,202203,26,"10,500",19,2004,동천로 70,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,42.6832,202203,11,"52,800",16,2021,동성로 50,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,84.7288,202203,11,"82,000",5,2021,동성로 50,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,84.9385,202203,12,"75,000",2,2021,동성로 50,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,59.72,202203,3,"40,500",4,1997,전포대로 294,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,59.72,202203,8,"39,200",15,1997,전포대로 294,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,59.72,202203,11,"40,600",16,1997,전포대로 294,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202203,24,"52,000",20,1997,전포대로 294,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,312-31,312,31,스윗팰리스,45.7,202203,26,"25,000",18,2018,전포대로 204,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,661-2,661,2,예일프라자,75.3,202203,17,"16,800",6,1987,서전로37번길 25-9,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,326,326,0,전포시영,40.1,202203,14,"18,000",5,1978,진남로 336,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,326,326,0,전포시영,40.1,202203,19,"18,000",3,1978,진남로 336,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,362-62,362,62,한웅인터빌,23.97,202203,12,"5,400",11,2004,전포대로 162,,중개거래,부산 부산진구
부산광역시 부산진구 전포동,362-62,362,62,한웅인터빌,37.88,202203,12,"8,500",8,2004,전포대로 162,,중개거래,부산 부산진구
부산광역시 부산진구 초읍동,408-1,408,1,부성,56.14,202203,9,"16,500",5,2001,성지로104번길 71,,중개거래,부산 부산진구
부산광역시 부산진구 초읍동,670,670,0,삼정그린코아,57.0307,202203,10,"24,000",2,2011,월드컵대로467번길 41,,중개거래,부산 부산진구
부산광역시 부산진구 초읍동,360-1,360,1,삼환,84.91,202203,14,"35,000",10,2002,성지곡로 67,,중개거래,부산 부산진구
부산광역시 부산진구 초읍동,173-8,173,8,세원秀아파트,84.7339,202203,12,"37,000",6,2018,성지로 130,,중개거래,부산 부산진구
부산광역시 부산진구 초읍동,365,365,0,한신,50.82,202203,5,"15,800",7,1996,월드컵대로 449,,중개거래,부산 사하구
부산광역시 부산진구 초읍동,671,671,0,혜도인파크에비뉴연지,84.8864,202203,9,"46,800",27,2018,새싹로 229,,중개거래,부산 부산진구
부산광역시 북구 구포동,857-10,857,10,경원골든,84.96,202203,18,"10,600",15,1993,모분재로149번길 27,,중개거래,부산 북구
부산광역시 북구 구포동,1224,1224,0,구포동성가든타워,59.4,202203,26,"10,500",11,1995,시랑로79번길 30-8,,중개거래,부산 북구
부산광역시 북구 구포동,394,394,0,구포봄여름가을겨울아파트,64.965,202203,3,"22,900",17,2017,낙동대로1762번길 50,,중개거래,부산 북구
부산광역시 북구 구포동,394,394,0,구포봄여름가을겨울아파트,64.965,202203,14,"24,400",19,2017,낙동대로1762번길 50,,중개거래,부산 북구
부산광역시 북구 구포동,1103-2,1103,2,구포현대,84.73,202203,1,"27,000",1,1994,백양대로 1003,,중개거래,부산 북구
부산광역시 북구 구포동,1103-2,1103,2,구포현대,72.87,202203,1,"24,000",9,1994,백양대로 1003,,직거래,-
부산광역시 북구 구포동,1103-2,1103,2,구포현대,84.91,202203,5,"33,500",2,1994,백양대로 1003,,중개거래,부산 북구
부산광역시 북구 구포동,1103-2,1103,2,구포현대,84.91,202203,7,"27,000",1,1994,백양대로 1003,,중개거래,부산 북구
부산광역시 북구 구포동,1103-2,1103,2,구포현대,72.87,202203,18,"25,900",8,1994,백양대로 1003,,중개거래,부산 북구
부산광역시 북구 구포동,1103-2,1103,2,구포현대,84.91,202203,21,"28,000",13,1994,백양대로 1003,,직거래,-
부산광역시 북구 구포동,1103-2,1103,2,구포현대,78.18,202203,23,"24,200",1,1994,백양대로 1003,,중개거래,부산 북구
부산광역시 북구 구포동,1103-2,1103,2,구포현대,78.18,202203,26,"29,000",8,1994,백양대로 1003,,중개거래,"부산 북구, 부산 사상구"
부산광역시 북구 구포동,1103-2,1103,2,구포현대,61.2,202203,28,"21,800",8,1994,백양대로 1003,,중개거래,부산 북구
부산광역시 북구 구포동,1103-2,1103,2,구포현대,72.87,202203,29,"24,500",6,1994,백양대로 1003,,중개거래,부산 북구
부산광역시 북구 구포동,857-3,857,3,벽산그린필드,84.99,202203,20,"13,400",8,1992,모분재로105번길 53,,중개거래,부산 북구
부산광역시 북구 구포동,1250-2,1250,2,신진2차,47.34,202203,16,"6,000",9,1992,시랑로170번길 51,,중개거래,부산 북구
부산광역시 북구 구포동,1293,1293,0,유림노르웨이숲,59.8889,202203,3,"21,000",8,2005,낙동북로 737,,직거래,-
부산광역시 북구 구포동,1293,1293,0,유림노르웨이숲,59.8889,202203,9,"17,500",5,2005,낙동북로 737,,중개거래,부산 북구
부산광역시 북구 구포동,1293,1293,0,유림노르웨이숲,59.8889,202203,12,"16,000",4,2005,낙동북로 737,,중개거래,부산 북구
부산광역시 북구 구포동,1297,1297,0,태성캐슬,84.9219,202203,11,"26,500",14,2016,낙동북로 752,,중개거래,부산 북구
부산광역시 북구 구포동,972-54,972,54,해피투모로우,59.6915,202203,9,"28,300",16,2018,낙동북로 692,,중개거래,부산 북구
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,49.77,202203,4,"11,700",9,1994,효열로220번길 23,,중개거래,부산 북구
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,202203,8,"8,900",7,1994,효열로220번길 23,,중개거래,부산 북구
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,202203,12,"9,200",14,1994,효열로220번길 23,,중개거래,부산 북구
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,202203,17,"7,950",2,1994,효열로220번길 23,,중개거래,부산 북구
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,202203,17,"9,000",8,1994,효열로220번길 23,,직거래,-
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,59.97,202203,18,"10,500",7,1994,효열로220번길 23,,중개거래,부산 북구
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,202203,21,"8,500",6,1994,효열로220번길 23,,중개거래,부산 부산진구
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,202203,23,"8,000",14,1994,효열로220번길 23,,중개거래,부산 북구
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,58.65,202203,29,"14,000",10,1994,효열로220번길 23,,중개거래,"부산 강서구, 부산 북구"
부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,59.97,202203,30,"12,500",9,1994,효열로220번길 23,,중개거래,부산 북구
부산광역시 북구 금곡동,1112-2,1112,2,금곡5단지주공,49.77,202203,1,"15,000",9,1994,효열로37번길 22,,중개거래,부산 북구
부산광역시 북구 금곡동,1112-2,1112,2,금곡5단지주공,41.85,202203,5,"11,200",3,1994,효열로37번길 22,,중개거래,부산 북구
부산광역시 북구 금곡동,1112-2,1112,2,금곡5단지주공,41.85,202203,7,"10,700",3,1994,효열로37번길 22,,중개거래,부산 연제구
부산광역시 북구 금곡동,1112-2,1112,2,금곡5단지주공,42.75,202203,18,"10,000",8,1994,효열로37번길 22,,중개거래,부산 북구
부산광역시 북구 금곡동,1112-2,1112,2,금곡5단지주공,42.75,202203,31,"11,700",17,1994,효열로37번길 22,,중개거래,부산 북구
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,49.32,202203,7,"13,500",9,1995,효열로 40,,중개거래,부산 북구
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,49.32,202203,7,"13,450",19,1995,효열로 40,,중개거래,부산 북구
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,48.89,202203,11,"13,000",2,1995,효열로 40,,중개거래,부산 북구
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,48.89,202203,12,"13,000",20,1995,효열로 40,,중개거래,부산 북구
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,49.32,202203,18,"13,350",21,1995,효열로 40,,중개거래,부산 북구
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,48.89,202203,21,"12,500",16,1995,효열로 40,,중개거래,부산 북구
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,49.32,202203,23,"10,000",21,1995,효열로 40,,직거래,-
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,48.89,202203,23,"13,500",4,1995,효열로 40,,중개거래,부산 북구
부산광역시 북구 금곡동,1110,1110,0,금곡6단지주공,48.89,202203,26,"12,900",17,1995,효열로 40,,중개거래,부산 북구
부산광역시 북구 금곡동,810,810,0,금곡8단지주공,42.29,202203,3,"8,600",6,1996,효열로 134,,중개거래,부산 북구
부산광역시 북구 금곡동,810,810,0,금곡8단지주공,42.29,202203,29,"7,800",13,1996,효열로 134,,직거래,-
부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.41,202203,4,"8,200",6,1996,효열로 98,,중개거래,부산 북구
부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.41,202203,7,"8,000",7,1996,효열로 98,,중개거래,부산 북구
부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.43,202203,10,"8,000",9,1996,효열로 98,,중개거래,부산 해운대구
부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.43,202203,11,"8,500",2,1996,효열로 98,,중개거래,부산 북구
부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.41,202203,19,"8,100",4,1996,효열로 98,,중개거래,부산 북구
부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.41,202203,23,"9,050",10,1996,효열로 98,,중개거래,"부산 북구, 부산 해운대구"
부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.41,202203,26,"8,800",17,1996,효열로 98,,중개거래,부산 북구
부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.43,202203,27,"7,300",1,1996,효열로 98,,중개거래,부산 북구
부산광역시 북구 금곡동,Oct-97,97,10,금곡화목타운,68.12,202203,16,"16,000",8,1994,효열로220번길 22,,중개거래,부산 북구
부산광역시 북구 금곡동,Oct-97,97,10,금곡화목타운,68.12,202203,18,"17,500",12,1994,효열로220번길 22,,중개거래,부산 북구
부산광역시 북구 금곡동,Oct-97,97,10,금곡화목타운,68.12,202203,19,"16,800",15,1994,효열로220번길 22,,중개거래,부산 북구
부산광역시 북구 금곡동,Oct-97,97,10,금곡화목타운,68.12,202203,31,"15,000",4,1994,효열로220번길 22,,중개거래,부산 북구
부산광역시 북구 금곡동,832,832,0,동원역삼정그린코아,71.0496,202203,12,"34,300",6,2014,효열로 135,,중개거래,부산 북구
부산광역시 북구 금곡동,1918,1918,0,신화명리버뷰자이아파트,84.99,202203,15,"44,900",13,2015,금곡대로470번길 29,,중개거래,부산 북구
부산광역시 북구 금곡동,1918,1918,0,신화명리버뷰자이아파트,84.9646,202203,17,"48,500",18,2015,금곡대로470번길 29,,중개거래,부산 북구
부산광역시 북구 금곡동,1918,1918,0,신화명리버뷰자이아파트,84.99,202203,17,"47,300",23,2015,금곡대로470번길 29,,중개거래,부산 북구
부산광역시 북구 금곡동,1918,1918,0,신화명리버뷰자이아파트,84.99,202203,26,"50,500",17,2015,금곡대로470번길 29,,중개거래,부산 북구
부산광역시 북구 금곡동,Jan-96,96,1,유림2차(1),101.92,202203,12,"25,000",7,1994,효열로 193,,중개거래,부산 북구
부산광역시 북구 금곡동,1915,1915,0,율리역벽산블루밍1단지,84.987,202203,4,"45,000",8,2014,효열로 1,,직거래,-
부산광역시 북구 금곡동,1915,1915,0,율리역벽산블루밍1단지,84.991,202203,21,"48,500",9,2014,효열로 1,,중개거래,부산 북구
부산광역시 북구 금곡동,Nov-97,97,11,협진태양·조성아파트,67.97,202203,4,"16,350",8,1994,효열로162번길 39,,중개거래,부산 북구
부산광역시 북구 금곡동,Nov-97,97,11,협진태양·조성아파트,67.97,202203,22,"14,740",18,1994,효열로162번길 41,,직거래,-
부산광역시 북구 금곡동,1895,1895,0,화명뜨란채,84.68,202203,12,"43,000",9,2004,화명신도시로 219,,중개거래,부산 북구
부산광역시 북구 금곡동,1895,1895,0,화명뜨란채,59.77,202203,22,"28,450",4,2004,화명신도시로 219,,중개거래,부산 북구
부산광역시 북구 금곡동,1895,1895,0,화명뜨란채,59.77,202203,26,"31,500",13,2004,화명신도시로 219,,중개거래,"경남 양산시, 부산 북구"
부산광역시 북구 덕천동,814-4,814,4,기비골마을,55.77,202203,7,"17,300",18,1994,만덕1로104번길 29,,중개거래,부산 북구
부산광역시 북구 덕천동,814-4,814,4,기비골마을,44.87,202203,30,"15,400",12,1994,만덕1로104번길 29,,중개거래,부산 북구
부산광역시 북구 덕천동,388-1,388,1,대방,59.67,202203,29,"26,300",12,1993,만덕대로90번길 13,,중개거래,부산 북구
부산광역시 북구 덕천동,373-1,373,1,덕천삼정그린코아,84.3659,202203,22,"46,500",20,2007,만덕대로155번길 15,,중개거래,부산 북구
부산광역시 북구 덕천동,802,802,0,덕천주공1,44.94,202203,17,"14,500",4,1991,덕천로 72,,중개거래,부산 북구
부산광역시 북구 덕천동,802,802,0,덕천주공1,49.94,202203,26,"17,500",15,1991,덕천로 72,,중개거래,부산 북구
부산광역시 북구 덕천동,802,802,0,덕천주공1,41.3,202203,28,"14,000",13,1991,덕천로 72,,중개거래,부산 북구
부산광역시 북구 덕천동,289-22,289,22,덕천한라,84.24,202203,25,"18,500",8,1992,덕천로52번길 20,,중개거래,부산 북구
부산광역시 북구 덕천동,337-7,337,7,미래프라임,84.56,202203,30,"31,500",8,2011,의성로83번길 5,,중개거래,부산 북구
부산광역시 북구 덕천동,342-2,342,2,부영,64.87,202203,30,"23,400",3,1983,만덕대로77번길 30,,중개거래,부산 북구
부산광역시 북구 덕천동,346-3,346,3,성우아파트,60.2,202203,7,"16,500",1,1982,만덕대로39번길 31,,중개거래,부산 북구
부산광역시 북구 덕천동,346-3,346,3,성우아파트,61.23,202203,8,"18,000",4,1982,만덕대로39번길 31,,중개거래,부산 북구
부산광역시 북구 덕천동,128-3,128,3,승산벽산,84.68,202203,28,"17,500",15,1992,만덕3로16번길 51,,중개거래,부산 연제구
부산광역시 북구 덕천동,397-1,397,1,아남프라자,83.25,202203,8,"23,000",6,2000,금곡대로8번길 33,,직거래,-
부산광역시 북구 덕천동,397-1,397,1,아남프라자,83.25,202203,17,"23,000",4,2000,금곡대로8번길 33,,중개거래,부산 북구
부산광역시 북구 덕천동,419-10,419,10,정광주택,70,202203,7,"21,000",4,1983,의성로115번길 38,,중개거래,부산 북구
부산광역시 북구 덕천동,811,811,0,청우파크맨션,84.52,202203,22,"18,900",4,1993,덕천로 107,,중개거래,부산 북구
부산광역시 북구 덕천동,811,811,0,청우파크맨션,84.52,202203,24,"17,300",6,1993,덕천로 107,,중개거래,부산 북구
부산광역시 북구 덕천동,811,811,0,청우파크맨션,84.52,202203,26,"18,400",4,1993,덕천로 107,,중개거래,부산 북구
부산광역시 북구 덕천동,250-9,250,9,한성맨션1동~3동,44.73,202203,5,"12,100",5,1985,의성로127번길 28,,중개거래,부산 남구
부산광역시 북구 덕천동,385-7,385,7,홍익빌레트,38.15,202203,12,"10,800",8,2016,의성로109번길 21,,중개거래,부산 북구
부산광역시 북구 덕천동,776-8,776,8,화목빌라(776-8),48.12,202203,28,"6,700",2,2003,덕천로 149-1,,중개거래,부산 북구
부산광역시 북구 만덕동,960,960,0,금정산엘에이치뉴웰시티,59.81,202203,11,"39,400",13,2019,상학로 35,,중개거래,부산 북구
부산광역시 북구 만덕동,960,960,0,금정산엘에이치뉴웰시티,59.81,202203,16,"39,400",28,2019,상학로 35,,중개거래,부산 북구
부산광역시 북구 만덕동,960,960,0,금정산엘에이치뉴웰시티,84.95,202203,17,"52,200",2,2019,상학로 35,,중개거래,부산 북구
부산광역시 북구 만덕동,927-1,927,1,대성타워,84.92,202203,22,"27,700",15,1991,덕천로259번길 30,,중개거래,부산 북구
부산광역시 북구 만덕동,927-1,927,1,대성타워,84.78,202203,29,"27,800",8,1991,덕천로259번길 30,,중개거래,부산 북구
부산광역시 북구 만덕동,927-1,927,1,대성타워,132.18,202203,30,"43,500",9,1991,덕천로259번길 30,,중개거래,부산 북구
부산광역시 북구 만덕동,927-1,927,1,대성타워,132.18,202203,30,"43,500",9,1991,덕천로259번길 30,,중개거래,부산 북구
부산광역시 북구 만덕동,759-11,759,11,덕화,58.14,202203,5,"12,700",1,1985,만덕3로16번길 29,,중개거래,부산 북구
부산광역시 북구 만덕동,925-1,925,1,동원,59.84,202203,17,"18,000",4,1992,덕천로234번길 7,,중개거래,부산 남구
부산광역시 북구 만덕동,925-1,925,1,동원,59.84,202203,19,"18,400",2,1992,덕천로234번길 7,,중개거래,부산 북구
부산광역시 북구 만덕동,925-1,925,1,동원,84.96,202203,19,"25,000",3,1992,덕천로234번길 7,,중개거래,부산 북구
